,Date_reported,New_cases_CH,Cumulative_cases_CH,New_deaths_CH,Cumulative_deaths_CH,New_cases_US,Cumulative_cases_US,New_deaths_US,Cumulative_deaths_US,l_new_us,l_new_ch,l_death_us,l_death_ch,cproducts_notbasic_ch,cproducts_ch,healthcare_ch,lag_cpnb_ch,lag_cp_ch,lag_hc_ch,SP500,COMEX_Gold,US_Tbill_10yr,DJI_Pharma,DJI_Retail,lag_SP500,lag_COMEX_Gold,lag_US_Tbill_10yr,lag_DJI_Pharma,lag_DJI_Retail,lag14_New_cases_CH,lag14_New_cases_US,lag_New_cases_CH,lag_New_cases_US,lag14_SP500,lag14_COMEX_Gold,lag14_US_Tbill_10yr,lag14_DJI_Pharma,lag14_DJI_Retail,lag14_cpnb_ch,lag14_cp_ch,lag14_hc_ch,CSI300,llag14_New_cases_CH,llag14_New_cases_US,llag_New_cases_CH,llag_New_cases_US,lSP500,lCSI300
146,2020-08-19,-248,12569,-15,898,9553,2493238,-193,70753,0.8878012714412904,0.18682520670752423,-0.08442183995566754,-1.1895017640605463,675.1541326530632,4132.770969387759,2165.620816326529,844.9413333333359,4213.975333333339,2613.662205128203,237.3241836734701,176.83608247422762,-0.1892307692307692,41.19627551020358,273.77678571428623,254.1666153846163,237.89326424870524,-0.199639175257732,47.59394871794825,292.86056410256447,-77,35015,-237.25128205128203,11801.902564102566,128.33791208791308,196.36722222222306,-0.32237569060773474,40.32054945054938,190.77791208791268,629.5247802197828,3869.3921428571484,3022.8003846153842,471.7286734693871,1.5756102329564428,1.442178084621517,0.40071527717174504,0.9466949999397603,0.07744513001334852,0.10921495842099382
147,2020-08-20,-269,12602,-16,899,8336,2531146,429,71885,0.8562017941889195,-0.3056512783902705,0.7148714022569385,-1.8826489446204915,579.3441326530628,3688.4409693877606,2081.5608163265297,683.8313333333363,4157.225333333339,2175.092205128203,247.9841836734704,186.43608247422753,-0.21923076923076923,40.37627551020353,277.71678571428606,239.23661538461602,177.79326424870533,-0.189639175257732,41.34394871794825,275.52056410256455,-24,40792,-250.25128205128203,9853.902564102566,153.23791208791317,222.26722222222293,-0.32237569060773474,33.82054945054938,218.6279120879126,715.324780219783,3943.672142857151,3264.660384615385,410.19867346938645,1.7888393272134735,1.534650049083572,0.18500670434505384,0.8981056774803484,0.08059881083362974,0.09615084259009521
148,2020-08-21,-262,12642,-14,902,16687,2577405,690,73278,1.0552956622029281,-0.11327938574281449,0.9223451172736175,-0.7840366559523817,656.7141326530627,4052.1409693877613,2210.7108163265293,588.0213333333359,3712.895333333341,2091.0322051282037,259.63418367347003,172.43608247422753,-0.22923076923076924,39.83627551020356,280.1567857142861,249.89661538461633,187.39326424870524,-0.21963917525773202,40.5239487179482,279.4605641025644,-143,33774,-271.25128205128203,8636.902564102566,176.7279120879134,219.96722222222297,-0.31237569060773474,48.6605494505493,213.81791208791265,835.7247802197826,4220.532142857148,3633.200384615384,449.88867346938696,1.2246842668446316,1.421146440977628,-0.30746978075274045,0.8665062002279793,0.08403403957293243,0.1045973797687818
149,2020-08-24,-261,12771,-16,904,15374,2712263,294,76488,1.0265013917747723,-0.0885867731524419,0.5878809134556473,-1.8826489446204915,734.7341326530632,4457.690969387761,2275.200816326529,665.3913333333358,4076.595333333342,2220.1822051282033,293.7541836734704,161.13608247422758,-0.21923076923076923,35.776275510203504,293.6767857142861,261.54661538461596,173.39326424870524,-0.22963917525773203,39.98394871794824,281.90056410256443,-186,22569,-264.25128205128203,16987.902564102566,188.6279120879135,265.0672222222229,-0.35237569060773477,44.50054945054933,234.91791208791255,776.0647802197827,4130.06214285715,3507.330384615385,486.8986734693872,0.9046369098908196,1.208069709932671,-0.11509788810528443,1.065600068241988,0.09402762052786429,0.11240981231046021
150,2020-08-25,-279,12794,-17,904,8193,2750028,-132,77058,0.8524223703463836,-0.6666646239276006,0.028766504322406128,,728.684132653063,4765.15096938776,2313.270816326529,743.4113333333362,4482.145333333341,2284.672205128203,306.09418367347007,159.93608247422753,-0.1792307692307693,41.2962755102036,302.7267857142863,295.6666153846163,162.09326424870528,-0.21963917525773202,35.92394871794818,295.4205641025644,-191,24537,-263.25128205128203,15674.902564102566,209.88791208791326,283.36722222222306,-0.32237569060773474,44.17054945054929,250.39791208791257,817.9747802197826,4415.012142857151,3768.7703846153836,492.99867346938663,0.8597863437254674,1.248933243975456,-0.09040527551491273,1.036805797813832,0.09761749478125914,0.11369162130733024
151,2020-08-26,-268,12828,-16,905,3311,2782911,-314,77446,0.7139954294826687,-0.27579831524058873,-0.3558645168829164,-1.8826489446204915,631.2741326530631,4670.67096938776,2267.0608163265297,737.361333333336,4789.60533333334,2322.742205128203,341.2041836734702,188.93608247422753,-0.1792307692307693,41.19627551020358,349.70678571428607,308.006615384616,160.89326424870524,-0.1796391752577321,41.443948717948274,304.4705641025646,-178,25015,-281.25128205128203,8493.902564102566,231.27791208791314,307.26722222222315,-0.32237569060773474,41.450549450549374,260.5879120879126,797.3547802197827,3917.8621428571496,3409.0503846153842,437.1786734693869,0.9724595062295807,1.258611392002285,-0.668483126290071,0.8627267763854416,0.10776153577089964,0.10190028732080592
152,2020-08-27,-270,12860,-16,906,7458,2819941,428,78577,0.8327680175064938,-0.33642293705702375,0.7139876196099308,-1.8826489446204915,664.3841326530628,5034.74096938776,2403.530816326529,639.9513333333362,4695.125333333341,2276.5322051282037,347.02418367347036,210.63608247422758,-0.12923076923076926,42.63627551020352,333.2867857142862,343.1166153846161,189.89326424870524,-0.1796391752577321,41.34394871794825,351.4505641025644,-167,28759,-270.25128205128203,3611.9025641025655,233.39791208791348,275.5672222222229,-0.30237569060773484,41.62054945054933,248.04791208791266,793.1047802197827,3682.092142857149,3176.130384615384,462.3986734693872,1.0587875897180776,1.3313410518300444,-0.2776168176030591,0.7242998355217267,0.10943316217548293,0.10724494713145383
153,2020-08-28,-272,12890,-15,908,15912,2865425,526,79806,1.0384002383434492,-0.40096145819459483,0.7970862530598444,-1.1895017640605463,811.644132653063,5819.220969387759,2905.3908163265296,673.0613333333358,5059.19533333334,2413.002205128203,370.4841836734704,199.7360824742275,-0.12923076923076926,42.616275510203536,336.1667857142861,348.9366153846163,211.59326424870528,-0.12963917525773205,42.78394871794819,335.03056410256454,-179,29279,-272.25128205128203,7758.9025641025655,242.58791208791308,270.0672222222229,-0.2823756906077348,36.59054945054936,247.95791208791275,840.3547802197827,3699.4021428571505,3192.260384615385,575.3186734693872,0.9642290070930652,1.3410366510605218,-0.33824143941949414,0.8430724235455518,0.1161431762539955,0.13083093628389797
154,2020-08-31,-270,12972,-16,915,14411,2999604,297,82934,1.0048428182052085,-0.33642293705702375,0.5908854224759477,-1.8826489446204915,763.6741326530628,5894.42096938776,2793.0108163265286,820.321333333336,5843.67533333334,2914.8622051282036,362.7841836734701,204.53608247422767,-0.14923076923076928,49.186275510203586,345.13678571428613,372.3966153846163,200.6932642487052,-0.12963917525773205,42.76394871794821,337.9105641025644,-187,23350,-274.25128205128203,16212.902564102566,215.80791208791334,155.26722222222293,-0.23237569060773478,28.5305494505493,222.39791208791257,770.8347802197823,3768.13214285715,2956.6103846153837,547.2686734693871,0.8958262802086647,1.2244867812264815,-0.4027799605570652,1.0487046443825072,0.11394578712270587,0.12502376111408253
155,2020-09-01,-283,12991,-16,916,7496,3036672,-229,83407,0.8337936863054178,-0.85771986069031,-0.15777446801425832,-1.8826489446204915,880.5941326530628,5870.9309693877585,2780.2608163265286,772.3513333333358,5918.875333333341,2802.4822051282026,389.12418367347027,206.53608247422767,-0.1892307692307692,34.98627551020354,377.9067857142861,364.69661538461605,205.49326424870537,-0.14963917525773207,49.33394871794826,346.88056410256445,-239,15280,-272.25128205128203,14711.902564102566,262.4679120879132,158.06722222222288,-0.18237569060773484,44.11054945054934,258.56791208791265,697.2247802197826,3418.422142857151,2451.7703846153836,573.1686734693867,0.27931232566963526,1.0402619883576687,-0.33824143941949414,1.0151472242442683,0.12144266297393891,0.13038701444401646
156,2020-09-02,-282,13011,-16,917,2236,3068480,-279,83830,0.6807574530551364,-0.806426566302759,-0.2694976774599125,-1.8826489446204915,924.1341326530628,5968.320969387762,2819.0108163265286,889.2713333333359,5895.385333333339,2789.7322051282026,443.3141836734703,177.43608247422753,-0.20923076923076922,51.166275510203604,396.2967857142862,391.0366153846162,207.49326424870537,-0.189639175257732,35.133948717948215,379.65056410256443,-218,30177,-285.25128205128203,7796.9025641025655,255.54791208791312,195.96722222222297,-0.16237569060773482,40.50054945054933,257.6179120879126,705.1747802197824,3535.1921428571513,2196.880384615384,574.9386734693871,0.5751577087605773,1.357561998598813,-0.8595383630527804,0.8440980923444759,0.13669166088217466,0.1307524900154231
157,2020-09-03,-282,13031,-14,920,13090,3111142,322,84855,0.9743482168505988,-0.806426566302759,0.6155780350663189,-0.7840366559523817,882.0741326530633,5804.92096938776,2760.6008163265287,932.8113333333358,5992.775333333342,2828.4822051282026,317.5341836734701,170.53608247422767,-0.23923076923076925,26.206275510203568,317.4467857142861,445.22661538461625,178.39326424870524,-0.209639175257732,51.31394871794828,398.04056410256453,-201,31293,-284.25128205128203,2536.9025641025655,254.9679120879132,189.96722222222297,-0.16237569060773482,38.92054945054929,258.5979120879126,780.6847802197826,3910.212142857148,2334.420384615385,548.1486734693872,0.7635583116309137,1.377725647644123,-0.8082450686652298,0.6910618590941944,0.10093407432586154,0.12520646032939808
158,2020-09-04,-269,13064,-16,921,9830,3150544,301,85859,0.8948561990178643,-0.3056512783902705,0.5948774437454833,-1.8826489446204915,836.8041326530629,5213.620969387761,2520.66081632653,890.7513333333363,5829.375333333341,2770.0722051282028,289.4341836734702,159.43608247422753,-0.14923076923076928,22.946275510203577,285.0467857142862,319.44661538461605,171.49326424870537,-0.23963917525773204,26.353948717948242,319.1905641025644,-202,29761,-284.25128205128203,13390.902564102566,264.10791208791306,224.86722222222306,-0.18237569060773484,48.57054945054938,283.66791208791255,918.574780219783,4231.81214285715,2522.4003846153846,501.26867346938707,0.7534059401668962,1.3499405411181442,-0.8082450686652298,0.9846526228896568,0.09276782192899624,0.11542679851775972
159,2020-09-08,-280,13162,-15,925,3914,3323074,-240,89248,0.7321670636153232,-0.7111163864984338,-0.1813049654244514,-1.1895017640605463,743.7041326530625,4080.5709693877616,2023.7508163265284,845.4813333333359,5238.075333333341,2530.132205128204,194.31418367347032,167.93608247422753,-0.1792307692307693,6.926275510203595,232.4167857142861,291.34661538461614,160.39326424870524,-0.14963917525773207,23.09394871794825,286.79056410256453,-233,16459,-271.25128205128203,10130.902564102566,271.8979120879135,247.76722222222293,-0.20237569060773475,47.60054945054935,312.31791208791265,925.8947802197827,4513.052142857148,2736.540384615384,425.43867346938714,0.37313108088728963,1.0693870230290248,-0.30746978075274045,0.9051606050569223,0.06461895506493676,0.09940255185436087
160,2020-09-09,-293,13171,-16,926,-3556,3349089,-533,89417,0.4797129173232406,-1.6049342625205303,-1.1869711415831166,-1.8826489446204915,544.3641326530633,3381.7809693877607,1342.0908163265285,752.3813333333355,4105.025333333342,2033.2222051282024,261.4341836734702,183.2360824742275,-0.1592307692307693,20.696275510203577,277.01678571428624,196.22661538461625,168.89326424870524,-0.1796391752577321,7.073948717948269,234.16056410256442,-246,14511,-282.25128205128203,4214.9025641025655,256.9679120879132,187.66722222222302,-0.19237569060773474,41.35054945054935,294.9779120879127,764.784780219783,4456.302142857148,2297.9703846153843,315.63867346938696,0.15742250806059843,1.020797700569613,-0.7129348888609046,0.742471469654383,0.08456375359860857,0.07573505276947401
161,2020-09-10,-289,13184,-17,926,-6367,3372293,-266,89853,0.3653643001847886,-1.2372094823952136,-0.23922761315715668,,559.7041326530625,3553.7709693877587,1313.9708163265295,553.0413333333363,3406.2353333333413,1351.5622051282025,201.66418367347023,184.13608247422758,-0.1892307692307692,5.1562755102035,234.44678571428608,263.34661538461614,184.1932642487052,-0.15963917525773208,20.84394871794825,278.76056410256456,-267,13294,-295.25128205128203,-3256.0974358974345,267.6279120879135,197.26722222222293,-0.22237569060773477,40.5305494505493,298.91791208791255,668.9747802197826,4011.97214285715,2213.910384615385,313.0286734693864,-0.33505397703719586,0.9891982233172438,-1.6067527648830011,0.49001732336229864,0.06682251372802206,0.07516559220341001
162,2020-09-11,-274,13212,-17,926,2416,3404281,398,90954,0.6864004550506149,-0.4699543296815465,0.6871042802164888,,647.9641326530627,3879.2509693877582,1568.9008163265298,568.3813333333355,3578.225333333339,1323.4422051282036,203.44418367346998,176.83608247422762,-0.1992307692307692,11.936275510203586,223.69678571428608,203.57661538461616,185.09326424870528,-0.189639175257732,5.303948717948174,236.1905641025644,-260,21645,-291.25128205128203,-6067.0974358974345,279.27791208791314,183.26722222222293,-0.23237569060773478,39.99054945054934,301.3579120879126,746.3447802197825,4375.672142857151,2343.0603846153845,358.32867346938656,-0.14268208438973984,1.1882920913312525,-1.239027984757684,0.3756687062238484,0.06735543510778719,0.08500359555389281
163,2020-09-14,-273,13284,-17,927,10554,3527058,100,93857,0.9130641258389822,-0.4348630098702766,0.37148485744057336,,719.5241326530631,3947.7509693877582,1414.6908163265289,656.6413333333358,3903.705333333339,1578.3722051282039,246.01418367347014,181.13608247422758,-0.1892307692307692,29.46627551020356,229.83678571428618,205.3566153846159,177.79326424870533,-0.199639175257732,12.08394871794826,225.4405641025644,-259,20332,-276.25128205128203,2716.9025641025655,313.3979120879135,171.96722222222297,-0.22237569060773477,35.93054945054928,314.8779120879126,824.3647802197829,4781.22214285715,2407.5503846153842,382.098673469387,-0.11798947179936814,1.1594978209030966,-0.4717728320440169,0.6967048610896747,0.08001674981897722,0.09012737364822598
164,2020-09-15,-279,13307,-16,928,5605,3562235,-195,94364,0.7814320825293599,-0.6666646239276006,-0.08835885291500567,-1.8826489446204915,829.5541326530629,4087.1409693877613,1595.0608163265297,728.2013333333362,3972.205333333339,1424.162205128203,263.67418367347,206.63608247422758,-0.1892307692307692,33.69627551020358,256.36678571428615,247.92661538461607,182.09326424870528,-0.189639175257732,29.613948717948233,231.5805641025645,-277,13151,-275.25128205128203,10854.902564102566,325.7379120879132,170.76722222222293,-0.18237569060773484,41.450549450549374,323.9279120879128,818.3147802197827,5088.682142857149,2445.620384615384,419.5286734693864,-0.6960673225745264,0.9854187994747061,-0.43668151223274654,0.9233685318780402,0.08522256165048425,0.09814280919959195
165,2020-09-16,-286,13323,-16,929,4539,3596346,-327,94739,0.7506595354976557,-1.0295701176169691,-0.3899438305357785,-1.8826489446204915,820.8641326530633,3702.2609693877603,1348.3408163265285,838.2313333333359,4111.595333333342,1604.5322051282037,247.96418367346996,194.83608247422762,-0.1792307692307693,31.026275510203504,229.89678571428612,265.5866153846159,207.59326424870528,-0.189639175257732,33.84394871794825,258.11056410256447,-266,8269,-281.25128205128203,5905.9025641025655,360.8479120879133,199.76722222222293,-0.18237569060773484,41.35054945054935,370.90791208791256,720.9047802197829,4994.20214285715,2399.410384615385,388.4086734693865,-0.3052010138875145,0.8469918586109912,-0.668483126290071,0.7917364885684179,0.08059290328673896,0.09148313708505995
166,2020-09-17,-283,13342,-17,929,4506,3630424,237,95679,0.7496916373740206,-0.85771986069031,0.5290100187578597,,887.934132653063,3242.5109693877603,1119.950816326529,829.5413333333363,3726.715333333341,1357.8122051282025,219.4841836734704,175.83608247422762,-0.1792307692307693,28.126275510203527,201.50678571428625,249.8766153846159,195.79326424870533,-0.1796391752577321,31.17394871794818,231.64056410256444,-268,12416,-288.25128205128203,4839.9025641025655,366.66791208791346,221.46722222222297,-0.1323756906077348,42.79054945054929,354.4879120879127,754.0147802197826,5358.272142857149,2535.880384615384,363.75867346938685,-0.36582563570394955,0.9657644466348163,-1.0313886199794395,0.7609639415367138,0.07214494796460791,0.08617638313193154
167,2020-09-18,-258,13386,-17,929,11223,3671219,501,96883,0.9295991474617367,-0.01796920593848883,0.7765347693625761,,947.4941326530634,3618.5909693877584,1324.7608163265286,896.611333333336,3266.965333333341,1129.4222051282031,181.94418367346998,190.13608247422758,-0.1692307692307693,29.81627551020358,180.5767857142862,221.39661538461633,176.79326424870533,-0.1796391752577321,28.2739487179482,203.25056410256457,-270,20870,-285.25128205128203,4806.9025641025655,390.1279120879135,210.56722222222288,-0.1323756906077348,42.77054945054931,357.3679120879126,901.2747802197828,6142.752142857149,3037.7403846153848,468.13867346938696,-0.43036415684152063,1.1713966674717717,-0.8595383630527804,0.7599960434130786,0.06089938275157358,0.10845739621560391
168,2020-09-21,-266,13465,-17,930,12123,3803798,-50,99339,0.9514208401199209,-0.21863990140064038,0.1631747054204622,,864.1141326530633,3298.2709693877587,1231.5008163265284,956.1713333333364,3643.045333333339,1334.2322051282026,143.53418367347012,122.33608247422762,-0.1892307692307692,12.106275510203545,180.94678571428608,183.8566153846159,191.09326424870528,-0.1696391752577321,29.963948717948256,182.3205641025645,-268,19369,-260.25128205128203,11523.902564102566,382.4279120879132,215.36722222222306,-0.15237569060773481,49.34054945054936,366.3379120879126,853.3047802197825,6217.95214285715,2925.3603846153837,422.4786734693871,-0.36582563570394955,1.1378392473335328,-0.01978770830095966,0.9399035535007947,0.049260792040330514,0.09877181312335459
169,2020-09-22,-288,13479,-17,930,7194,3840564,-433,99608,0.8256131276416525,-1.1631015102414919,-0.7221584769043519,,769.0541326530629,3120.1809693877585,1205.9708163265295,872.7913333333363,3322.725333333339,1240.9722051282024,178.04418367347034,151.2360824742275,-0.1892307692307692,15.126275510203527,235.6667857142861,145.44661538461605,123.29326424870533,-0.189639175257732,12.25394871794822,182.6905641025644,-281,12454,-268.25128205128203,12423.902564102566,408.7679120879134,217.36722222222306,-0.19237569060773474,35.140549450549315,399.1079120879126,970.2247802197826,6194.462142857148,2912.6103846153837,366.80867346938703,-0.8871225593372358,0.9667901154337404,-0.22045840376311077,0.9617252461589789,0.05972380567919977,0.08683452845906636
170,2020-09-23,-284,13497,-17,930,9573,3879709,-272,100038,0.88831232294085,-0.9117870819605858,-0.2530846478185831,,837.7841326530634,3174.9009693877597,1612.1508163265298,777.7313333333359,3144.635333333339,1215.4422051282036,99.39418367347025,113.63608247422758,-0.1892307692307692,8.896275510203509,179.79678571428622,179.95661538461627,152.1932642487052,-0.189639175257732,15.273948717948201,237.41056410256442,-280,7194,-290.25128205128203,7494.9025641025655,462.9579120879134,188.26722222222293,-0.21237569060773476,51.32054945054938,417.4979120879127,1013.7647802197826,6291.852142857151,2951.3603846153837,383.37867346938674,-0.8358292649496852,0.8137538821834589,-1.1649200126039623,0.8359175336807105,0.03571651151810684,0.0904025424595769
171,2020-09-24,-292,13507,-16,931,19604,3928885,104,100845,1.1164453221856796,-1.4995737468627044,0.376453811763759,-1.8826489446204915,686.2541326530627,2790.7709693877587,1369.0408163265292,846.4613333333364,3199.3553333333402,1621.6222051282039,109.06418367347032,102.63608247422758,-0.1992307692307692,4.9062755102035,183.97678571428628,101.30661538461618,114.59326424870528,-0.189639175257732,9.043948717948183,181.54056410256453,-280,18048,-286.25128205128203,9873.902564102566,337.1779120879132,181.36722222222306,-0.24237569060773478,26.360549450549343,338.6479120879126,971.7047802197831,6128.45214285715,2892.950384615384,294.1186734693865,-0.8358292649496852,1.1073446459789213,-0.9136055843230562,0.8986167289799081,0.03869946586546469,0.07103001569995548
172,2020-09-25,-287,13522,-17,931,10471,3968928,422,101970,0.9109934992961755,-1.0941086387545407,0.7086684581323315,,691.724132653063,2881.290969387759,1405.3108163265297,694.9313333333357,2815.225333333339,1378.5122051282033,160.93418367347022,94.43608247422753,-0.20923076923076922,15.876275510203527,212.65678571428612,110.97661538461625,103.59326424870528,-0.199639175257732,5.053948717948174,185.7205641025646,-267,14788,-294.25128205128203,19904.902564102566,309.0779120879133,170.26722222222293,-0.15237569060773481,23.10054945054935,306.2479120879127,926.4347802197826,5537.1521428571505,2653.010384615385,301.06867346938725,-0.33505397703719586,1.0278526281461868,-1.5013922492251748,1.1267497282247394,0.054549944003973394,0.07255195435193862
173,2020-09-28,-275,13582,-17,932,19386,4109210,148,104574,1.1120024102774728,-0.5063219738524216,0.4295422720671853,,708.2441326530634,2939.8509693877604,1172.7208163265295,700.401333333336,2905.7453333333397,1414.7822051282037,214.0741836734701,,-0.1992307692307692,22.286275510203495,250.59678571428617,162.84661538461614,95.39326424870524,-0.209639175257732,16.0239487179482,214.40056410256443,-278,8872,-289.25128205128203,10771.902564102566,213.95791208791343,178.76722222222293,-0.18237569060773484,7.08054945054937,253.6179120879126,833.3347802197823,4404.102142857151,2156.1003846153835,312.95867346938667,-0.74051908514536,0.8651634927436476,-1.0959271411170106,0.9212979053352335,0.07053209487797751,0.07515031484848755
174,2020-09-29,-277,13607,-17,932,5645,4144427,-411,104865,0.7825685431454694,-0.5832830149885493,-0.6435465893346972,,751.3741326530626,3097.550969387761,1297.4708163265295,716.9213333333364,2964.305333333341,1182.1922051282036,197.94418367346998,133.53608247422767,-0.20923076923076922,20.7962755102036,240.69678571428608,215.98661538461602,,-0.199639175257732,22.43394871794817,252.34056410256449,-291,1401,-277.25128205128203,19686.902564102566,281.0779120879133,194.06722222222288,-0.16237569060773482,20.85054945054935,298.21791208791274,633.994780219783,3705.3121428571503,1474.4403846153837,322.848673469387,-1.6343369611674565,0.6127093464515632,-0.5081404762148916,1.122306816316529,0.06570785009416902,0.07730647714958039
175,2020-09-30,-279,13630,-17,932,3116,4177115,-447,105120,0.7080476606562396,-0.6666646239276006,-0.7756063113477643,,758.5041326530627,3171.360969387759,1392.0608163265297,760.0513333333356,3122.0053333333417,1306.9422051282036,225.47418367347018,121.63608247422758,-0.1792307692307693,29.786275510203495,256.0767857142862,199.8566153846159,134.49326424870537,-0.209639175257732,20.943948717948274,242.4405641025644,-287,-1409,-279.25128205128203,5945.9025641025655,221.30791208791334,194.96722222222297,-0.19237569060773474,5.310549450549274,255.64791208791257,649.3347802197823,3877.3021428571483,1446.3203846153847,318.44867346938645,-1.2666121810421394,0.4983607293131129,-0.5851015173510201,0.7928729491845257,0.0739276838791163,0.07634778786576568
176,2020-10-09,-262,13841,-17,932,22886,4571788,185,111583,1.1810524720077797,-0.11327938574281449,0.47210188648598006,,816.3741326530626,3628.210969387761,1766.99081632653,767.1813333333357,3195.8153333333394,1401.5322051282037,339.6041836734703,165.33608247422762,-0.07923076923076922,44.80627551020359,336.8267857142862,227.3866153846161,122.59326424870528,-0.1796391752577321,29.93394871794817,257.8205641025645,-272,7374,-281.25128205128203,3416.9025641025655,223.08791208791308,187.66722222222302,-0.20237569060773475,12.09054945054936,244.89791208791257,737.5947802197825,4202.782142857148,1701.250384615385,412.18867346938714,-0.4993570283284723,0.8193968841789392,-0.668483126290071,0.7183520666952976,0.10730149200112393,0.0965760430977678
177,2020-10-12,-274,13922,-17,932,23483,4736903,-127,114049,1.192368733906525,-0.4699543296815465,0.03750018429116153,,994.894132653063,4603.15096938776,2226.6408163265296,825.0513333333356,3652.6653333333416,1776.462205128204,396.69418367347,158.2360824742275,,49.82627551020357,382.4067857142861,341.5166153846162,166.29326424870533,-0.07963917525773201,44.953948717948265,338.5705641025645,-271,15512,-264.25128205128203,23186.902564102566,265.65791208791325,191.96722222222297,-0.19237569060773474,29.620549450549333,251.03791208791267,809.1547802197829,4271.282142857148,1547.040384615384,554.2086734693867,-0.46426570851720195,1.0460605549673048,-0.11509788810528443,1.1913568780468395,0.12358687548609382,0.1264636879971608
178,2020-10-13,-276,13948,-17,932,15753,4782228,-215,114536,1.0348983792218895,-0.5440623018352682,-0.12860573342360038,,1076.3441326530628,4847.940969387761,2374.5108163265286,1003.571333333336,4627.60533333334,2236.1122051282036,374.40418367347,124.53608247422767,-0.12923076923076926,43.856275510203545,394.48678571428627,398.6066153846159,159.1932642487052,,49.97394871794825,384.15056410256443,-277,10563,-276.25128205128203,23783.902564102566,283.3179120879131,217.46722222222297,-0.19237569060773474,33.85054945054935,277.56791208791265,919.1847802197826,4410.672142857151,1727.4103846153848,570.2486734693866,-0.6960673225745264,0.9144285116576825,-0.4717728320440169,1.2026731399455848,0.11725999503234519,0.12978379089835457
179,2020-10-14,-274,13976,-17,932,16736,4828536,-367,114871,1.056354354924455,-0.4699543296815465,-0.5027393246811229,,1055.7341326530632,4651.200969387759,2289.3008163265295,1085.0213333333359,4872.395333333341,2383.9822051282026,351.14418367347025,134.93608247422753,-0.13923076923076927,36.44627551020358,361.9167857142861,376.31661538461594,125.49326424870537,-0.12963917525773205,44.00394871794822,396.2305641025646,-284,9497,-278.25128205128203,16053.902564102566,267.60791208791306,205.66722222222302,-0.18237569060773484,31.18054945054928,251.09791208791262,910.494780219783,4025.79214285715,1480.6903846153837,538.1486734693872,-1.058972816263895,0.8836559646259783,-0.5458808041977385,1.0452027852609458,0.11061482587730431,0.12312836477886258
180,2020-10-15,-290,13988,-17,932,16737,4874845,40,115614,1.0563759492321942,-1.31725219006875,0.29382618821156914,,1035.144132653063,4430.480969387761,2167.530816326529,1064.4113333333362,4675.6553333333395,2298.7722051282035,345.8141836734703,144.43608247422753,-0.12923076923076926,21.64627551020351,362.46678571428606,353.0566153846162,135.89326424870524,-0.13963917525773206,36.59394871794825,363.6605641025644,-281,9464,-276.25128205128203,17036.902564102566,239.1279120879135,186.66722222222302,-0.18237569060773484,28.2805494505493,222.70791208791275,977.5647802197827,3566.04214285715,1252.3003846153842,529.7886734693866,-0.8871225593372358,0.8826880665023431,-0.4717728320440169,1.066658760963513,0.1090858547374598,0.12138775654247702
181,2020-10-16,-265,14025,-17,932,29534,4933951,127,116444,1.3003720646825698,-0.1912409272125264,0.40455584428445235,,961.644132653063,4235.90096938776,2213.07081632653,1043.821333333336,4454.935333333342,2177.002205128203,346.2841836734701,134.2360824742275,-0.10923076923076924,29.006275510203523,342.51678571428624,347.72661538461625,145.39326424870524,-0.12963917525773205,21.793948717948183,364.2105641025644,-256,16181,-292.25128205128203,17037.902564102566,201.58791208791308,200.96722222222297,-0.17237569060773483,29.970549450549356,201.77791208791268,1037.1247802197831,3942.122142857148,1457.1103846153837,522.7286734693871,-0.04737190458541507,1.0625955765900592,-1.3190706924312203,1.066680355271254,0.10922077360693017,0.11991545370791634
182,2020-10-19,-285,14096,-17,932,22936,5119337,-114,118904,1.1820051615221363,-0.9689454958005337,0.05985709139243767,,915.1941326530632,3886.74096938776,1826.0408163265292,970.321333333336,4260.35533333334,2222.542205128204,289.39418367347025,136.33608247422762,-0.08923076923076922,13.7962755102036,311.8367857142862,348.19661538461605,135.1932642487052,-0.10963917525773204,29.153948717948197,344.26056410256456,-264,17081,-267.25128205128203,29834.902564102566,163.17791208791323,133.16722222222302,-0.19237569060773474,12.26054945054932,202.14791208791257,953.744780219783,3621.8021428571483,1363.8503846153835,486.5386734693866,-0.24804260004756618,1.0844172692482434,-0.19305942957499633,1.3106764707216279,0.09275614970829693,0.11233411319757458
183,2020-10-20,-263,14135,-17,932,16806,5165715,-230,119376,1.0578648314432169,-0.138597193727104,-0.15989087092063503,,1049.0941326530628,4431.60096938776,1969.99081632653,923.8713333333362,3911.1953333333404,1835.5122051282033,305.59418367347007,150.63608247422758,-0.0592307692307692,12.456275510203568,317.1567857142861,291.3066153846162,137.29326424870533,-0.08963917525773202,13.943948717948274,313.5805641025645,-286,12152,-287.25128205128203,23236.902564102566,197.68791208791345,162.06722222222288,-0.19237569060773474,15.280549450549302,256.8679120879126,858.6847802197826,3443.712142857148,1338.3203846153847,524.5186734693871,-1.1925042088884177,0.9586095567699751,-0.9707639981630045,1.1923095675611926,0.09747228819559517,0.1202889481280991
